p,next_p,gap,log_x,z_gap_over_logx
564353,564359,6,13.243435221219736,0.4530546568753023
564523,564533,10,13.243736405763096,0.755073922767629
564761,564779,18,13.244157911785539,1.3590898054743363
564793,564797,4,13.244214571316661,0.3020186647128856
565289,565303,14,13.24509238377956,1.0569952699722145
565343,565361,18,13.245187905576293,1.3589841177279114
565469,565483,14,13.245410754291235,1.0569698637291631
565559,565567,8,13.24556990154522,0.6039755223417548
565723,565727,4,13.245859838097113,0.3019811510080599
565907,565909,2,13.246185032730732,0.1509868686763841
565919,565921,2,13.246206237403536,0.15098662697494217
565973,565979,6,13.246301652867276,0.4529566181743452
566347,566387,40,13.246962243537052,3.019560202907294
566443,566453,10,13.247131736559112,0.7548803921381897
566521,566537,16,13.247269428489522,1.2077960734753734
566539,566543,4,13.247301200858155,0.3019482941733733
566947,566963,16,13.248021103914075,1.2077275447027227
566971,566977,6,13.24806343501739,0.45289638213391636
567031,567053,22,13.248169254936677,1.6606068036005897
567143,567179,36,13.248366755497196,2.7173160786073787
567601,567607,6,13.24917398607056,0.4528584201783496
567877,567881,4,13.24966012495733,0.3018945363334655
568151,568153,2,13.250142507443172,0.15094177280557658
568187,568189,2,13.250205868872627,0.15094105101403735
568279,568289,10,13.25036777428854,0.7546960333738311
568367,568387,20,13.250522615813829,1.5093744284569586
568627,568643,16,13.25097996212266,1.2074578669453349
568751,568783,32,13.25119800748751,2.4148759970169182
569057,569071,14,13.251735883838137,1.0564653659506185
569111,569117,6,13.251830773169134,0.4527676290696488
569323,569369,46,13.252203214614928,3.4711209340096607
569431,569447,16,13.252392895617714,1.2073291311255088
570217,570221,4,13.253772269116594,0.3018008698791844
570511,570527,16,13.25428772943055,1.2071565312764956
570659,570667,8,13.25454711234603,0.6035664540019139
570827,570839,12,13.254841465498348,0.905329575705252
570851,570853,2,13.25488350887661,0.15088778401263414
571069,571093,24,13.255265321967979,1.810601252939445
571397,571399,2,13.255839518502514,0.15087690200295487
571579,571583,4,13.25615798538465,0.3017465546510634
571657,571673,16,13.256294440150107,1.2069737943915815
571673,571679,6,13.2563224285699,0.4526142172786064
571717,571721,4,13.25639939268542,0.30174105965810816
571871,571873,2,13.256668720451941,0.15086746468322523
572041,572051,10,13.256965946114844,0.7543204109180541
572069,572087,18,13.257014892457427,1.357771726592922
572251,572269,18,13.257332985301272,1.3577391485872037
572269,572281,12,13.257364439535364,0.9051572848230888
572549,572567,18,13.257853600267609,1.3576858323157732
572881,572903,22,13.25843329524556,1.6593212418158896
573047,573101,54,13.258723016765867,4.072790413655684
573457,573473,16,13.259438234536546,1.2066876225815644
573557,573569,12,13.259612600325026,0.9050038158509888
573719,573737,18,13.259895008396102,1.357476811739647
574031,574033,2,13.26043868081202,0.15082457286228537
574297,574307,10,13.260901963088092,0.7540965183088708
574309,574363,54,13.260922857981553,4.07211478253176
574373,574393,20,13.261034290040325,1.5081779869177296
574433,574439,6,13.261138746319373,0.45244983215829027
574643,574657,14,13.261504257394947,1.0556871775834367
574711,574723,12,13.261622584733747,0.9048666498633375
574817,574859,42,13.261807008254184,3.1669892326029996
574907,574913,6,13.26196356756787,0.45242169226531426
575077,575087,10,13.262259223857415,0.754019344005209
575203,575213,10,13.262478300952564,0.754006888688501
575669,575677,8,13.263288121724061,0.6031686808414217
575923,575941,18,13.263729250186431,1.3570843961359507
575963,575987,24,13.26379870150369,1.809436386974055
576379,576391,12,13.264520709411189,0.9046689483085499
576533,576539,6,13.264787859030442,0.4523253642473673
576881,576883,2,13.265391285051903,0.1507682628445117
577081,577097,16,13.265737916920202,1.2061145863278588
577111,577123,12,13.265789901338751,0.9045823949608149
577363,577387,24,13.266226463797501,1.8091052542706194
577531,577537,6,13.266517399591065,0.45226639511172295
577937,577939,2,13.267220145174168,0.15074747973692756
578297,578299,2,13.26784285651397,0.1507404045728565
578503,578509,6,13.268199011427832,0.4522090748587831
578533,578537,4,13.268250868068433,0.3014715383190755
579179,579197,18,13.26936686249027,1.356507826374312
579757,579763,6,13.270364329214786,0.4521352881616795
579949,579961,12,13.270695447621959,0.9042480137806447
580093,580133,40,13.27094371449633,3.0141036583786094
580231,580259,28,13.271181579093891,2.1098347447908057
580627,580631,4,13.271863833108355,0.3013894695047647
580691,580693,2,13.271974052703788,0.1506934832797203
581197,581201,4,13.2728450489306,0.3013671888170112
581411,581429,18,13.273213186776577,1.3561147362518429
581843,581857,14,13.273955930871777,1.054696887115591
581863,581869,6,13.273990303814776,0.4520117811352986
582017,582031,14,13.274254935908976,1.0546731298739613
582509,582511,2,13.27509991494641,0.15065799977506789
582821,582851,30,13.275635385598422,2.2597788451273964
583013,583019,6,13.275964763540284,0.45194455596008887
583069,583087,18,13.276060811674194,1.3558238588491436
583207,583213,6,13.276297462348037,0.4519332304067586
583351,583367,16,13.27654434248727,1.2051328709683282
583417,583421,4,13.276657475518121,0.3012806504480451
583501,583511,10,13.276801444503338,0.7531934586654566
583669,583673,4,13.27708932030748,0.30127085112562646
583769,583777,8,13.277260635615436,0.6025339277094924
584303,584347,44,13.278174962878142,3.313708406690755
584599,584603,4,13.278681421086489,0.3012347290483238
584777,584789,12,13.278985856958911,0.9036834686973739
584869,584873,4,13.279143169513633,0.3012242543768361
584917,584923,6,13.279225235806145,0.45183358919325967
585413,585437,24,13.280072860031273,1.8072190004493305
585517,585547,30,13.280250496611211,2.2589935338686007
585577,585581,4,13.280352964901635,0.30119681386266733
585581,585587,6,13.280359795747685,0.4517949884099657
585677,585691,14,13.280523722056348,1.0541752940622924
585727,585733,6,13.280609089700695,0.4517865076424158
586129,586139,10,13.281295180851433,0.7529386150845963
586309,586319,10,13.281602233337644,0.7529212081731661
586679,586693,14,13.282233100852523,1.0540396252420392
586811,586813,2,13.282458070814869,0.1505745389397869
586921,586933,12,13.28264550712967,0.9034344847612481
587087,587101,14,13.282928299071644,1.0539844592083263
587143,587149,6,13.283023680726076,0.4517043817896761
587303,587341,38,13.283296149619478,2.860735736972075
587429,587437,8,13.283510666633543,0.6022504291802139
587789,587813,24,13.2841233189436,1.8066679617295638
587833,587849,16,13.28419817293582,1.2044385209938482
587897,587927,30,13.284307041468669,2.2583037192945894
588011,588019,8,13.284500934188774,0.6022055355810417
588521,588529,8,13.285367888988038,0.6021662378375711
588839,588871,32,13.285908080616313,2.408567017461675
588881,588893,12,13.285979404869986,0.9032077827549087
589021,589027,6,13.286217115648402,0.4515958114919895
589109,589111,2,13.286366504935092,0.15053024461255976
589139,589159,20,13.286417428000535,1.5052966767287386
589493,589507,14,13.287018124419172,1.0536600363531148
589609,589639,30,13.287214884326922,2.25780950042336
589933,589993,60,13.28776425011152,4.515432308297947
590983,590987,4,13.289542531169106,0.30098853971974254
591089,591091,2,13.289721877266947,0.1504922389249656
591743,591749,6,13.29082769798645,0.4514391531017286
591893,591901,8,13.291081154286871,0.6019073924185393
592157,592199,42,13.291527081408825,3.159907792592651
592223,592237,14,13.291638532125772,1.0532937655626222
592351,592357,6,13.291854643572583,0.4514042743388985
592451,592453,2,13.292023448149614,0.1504661805481859
593231,593233,2,13.293339146815056,0.150451288266363
593323,593353,30,13.293494217718166,2.2567429983919993
593497,593501,4,13.293787438259185,0.30089242953352036
593707,593711,4,13.294141210655825,0.3008844224397006
594571,594577,6,13.295595416072839,0.4512772698202514
594977,594989,12,13.29627802831844,0.9025082037576513
595037,595039,2,13.296378867468317,0.1504168931958847
595373,595379,6,13.296943378870141,0.45123152209059253
595877,595927,50,13.297789548910137,3.7600234096123075
596027,596047,20,13.298041247034805,1.503980896770011
596227,596231,4,13.298376746017196,0.30078859069758135
596369,596399,30,13.298614881983895,2.255874033967407
596537,596569,32,13.298896547096001,2.406214672523913
596779,596789,10,13.299302139585027,0.7519191529783552
596941,596963,22,13.299573560020296,1.654188376846455
597053,597059,6,13.299761165653706,0.45113592080847637
597593,597599,6,13.300665199211391,0.4511052575292058
597803,597823,20,13.301016547220186,1.5036444717588033
598427,598439,12,13.302059824945369,0.9021159247454582
598613,598643,30,13.302370591505378,2.2552371243631857
598691,598711,20,13.302500884229884,1.5034766901395211
598931,598933,2,13.302901678475836,0.15034313928937854
599087,599117,30,13.303162108621095,2.2551029413193833
599251,599273,22,13.303435821047845,1.6537081319393452
599359,599371,12,13.303616029790126,0.9020103987614343
599741,599759,18,13.304253174336742,1.3529508018323888
599779,599783,4,13.304316533013566,0.3006543019383468
600337,600359,22,13.305246443189265,1.653483089842461
600401,600403,2,13.305353044296353,0.1503154402097843
600889,600893,4,13.306165504279944,0.3006125242252094
600949,600959,10,13.306265351347601,0.7515256712498404
600973,600979,6,13.306305287383388,0.4509140494235472
601031,601037,6,13.306401792885941,0.4509107791414961
601093,601127,34,13.306504943642528,2.555141274436924
601241,601247,6,13.306751131475105,0.4508989415010482
601291,601297,6,13.30683428934538,0.45089612371622656
601439,601451,12,13.307080396120378,0.9017755693050857
601543,601589,46,13.30725329978853,3.456761434061754
601697,601717,20,13.307509275322655,1.5029108442620325
602551,602593,42,13.308927588067471,3.1557764306762324
602593,602597,4,13.308997289281628,0.3005485622287557
602603,602621,18,13.309013884092762,1.3524668436565397
602687,602689,2,13.309153269635058,0.1502725199328057
602729,602743,14,13.309222955121257,1.0519021318681072
603191,603203,12,13.309989175140169,0.9015784943246302
603553,603557,4,13.310589136707591,0.30051261885688485
603557,603563,6,13.310595764106917,0.4507687038456594
603907,603913,6,13.31117549155188,0.4507490719965327
604481,604517,36,13.312125517608365,2.7043014244706205
604559,604579,20,13.312254545597693,1.5023751184666099
604759,604781,22,13.312585310544256,1.652571569443755
604957,604973,16,13.31291266010691,1.201840679684254
604997,605009,12,13.312978778322998,0.9013760331038106
605113,605117,4,13.313170496431857,0.3004543509055235
605167,605173,6,13.313259731980715,0.4506785055493944
605309,605323,14,13.31349435042941,1.051564647980524
605531,605533,2,13.3138610380223,0.1502193837150856
605867,605873,6,13.314415769016765,0.45063937495194234
606041,606049,8,13.314702919528512,0.6008395416969085
606121,606131,10,13.314834915087053,0.751041981652284
606493,606497,4,13.31544846566732,0.30040295002557654
606521,606527,6,13.315494631663764,0.45060286275300787
606587,606589,2,13.315603443080496,0.1501997268504799
606731,606733,2,13.315840808718649,0.15019704941880085
607517,607531,14,13.317135437344403,1.0512771358276258
607741,607769,28,13.317504083348028,2.1024960701916138
607823,607837,14,13.317639000144059,1.0512373852338661
607909,607921,12,13.317780478693843,0.9010510436928988
608089,608099,10,13.318076531814514,0.7508591782087887
608191,608207,16,13.31824425635202,1.2013595555111507
608347,608357,10,13.318500721831693,0.7508352635824838
608471,608483,12,13.31870453209819,0.9009885286575657
608609,608611,2,13.318931304373786,0.1501621980243432
608611,608633,22,13.318934590550484,1.651783770723565
608633,608653,20,13.318970737781445,1.5016175343990148
608693,608701,8,13.319069314498034,0.6006425682680293
608737,608743,6,13.31914159791477,0.45047948142088623
608767,608789,22,13.31919087906704,1.651751987020177
608843,608851,8,13.319315713784393,0.600631456743732
608887,608897,10,13.319387979393387,0.7507852474506442
608899,608903,4,13.31940768728952,0.3003136546242316
609283,609289,6,13.320038134977498,0.45044916082067477
609361,609373,12,13.32016614611136,0.9008896637151358
609601,609607,6,13.320559923773176,0.45043151596741904
609619,609641,22,13.320589450847864,1.6515785642353602
609989,609991,2,13.321196203200016,0.15013666711999635
610553,610559,6,13.322120382851585,0.4503787556013442
610661,610667,6,13.322297256029065,0.4503727761580063
611137,611147,10,13.32307643560553,0.7505773946680433
611467,611483,16,13.323616266994948,1.2008751737795802
611873,611879,6,13.3242800236201,0.45030575681115476
612049,612061,12,13.32456762364888,0.9005920746502878
612371,612373,2,13.325093586974248,0.15009275446703588
612401,612407,6,13.325142575683993,0.45027660799284275
612889,612923,34,13.325939121849885,2.551414927616762
613141,613153,12,13.326350204781866,0.9004716081747624
613189,613199,10,13.326428487136575,0.7503885988397092
613289,613297,8,13.326591555695849,0.600303533470324
613297,613337,40,13.326604600031917,3.001514729408585
613357,613363,6,13.326702427129122,0.4502239044360907
613471,613493,22,13.326888272252202,1.6507979620273405
613499,613507,8,13.326933913139925,0.6002881121900259
613633,613637,4,13.327152308553837,0.3001391375584909
613733,613741,8,13.327315259132916,0.6002709356273219
614113,614129,16,13.327934229284113,1.2004861162088292
614291,614293,2,13.32822403622262,0.15005750162696277
614563,614569,6,13.328666725109082,0.45015755317048756
614729,614741,12,13.32893679926723,0.9002968639373929
615497,615509,12,13.330185350508659,0.9002125390208546
616433,616439,6,13.331704917659565,0.45005496574202036
616507,616513,6,13.331824955942189,0.45005091349670867
616769,616783,14,13.332249840564838,1.0500853319897636
616877,616897,20,13.33242493131255,1.500102202190389
617293,617311,18,13.333099068612524,1.350023719719734
617401,617411,10,13.33327401074438,0.7500033369104752
617429,617447,18,13.333319361116505,1.3500014146884363
617537,617579,42,13.333494264717537,3.1499619804193726
617791,617801,10,13.333905491539205,0.7499678174819315
617857,617873,16,13.334012318078903,1.1999388944846272
618257,618269,12,13.334659507600197,0.8999104921397133
618679,618703,24,13.335341838806295,1.7997288926002024
619391,619397,6,13.336492016225169,0.449893419701403
619669,619681,12,13.336940743493686,0.899756565676735
619793,619807,14,13.337140830306213,1.0497002452120443
619807,619811,4,13.337163418237804,0.2999138478374067
