scenario,kind,method,window_left,window_right,window_mid,true_prime_count,observed_count,true_positive,false_positive,false_negative,density_error,precision,recovery,f1,gap_drift
adversarial_mod6_noise_100,adversarial_mod6,density_only,105002,115002,110002.0,848,845,845,0,3,0.003537735849056604,1.0,0.9964622641509434,0.9982279976373302,0.6101744059528887
adversarial_mod6_noise_100,adversarial_mod6,density_only,110002,120002,115002.0,848,843,843,0,5,0.00589622641509434,1.0,0.9941037735849056,0.997043169722058,0.610353032550833
adversarial_mod6_noise_100,adversarial_mod6,density_only,115002,125002,120002.0,862,850,850,0,12,0.013921113689095127,1.0,0.9860788863109049,0.9929906542056075,0.5962040249018788
adversarial_mod6_noise_100,adversarial_mod6,density_only,120002,130002,125002.0,858,850,850,0,8,0.009324009324009324,1.0,0.9906759906759907,0.9953161592505855,0.5844364907281436
adversarial_mod6_noise_100,adversarial_mod6,density_only,125002,135002,130002.0,842,834,834,0,8,0.009501187648456057,1.0,0.9904988123515439,0.9952267303102625,0.5997204858763643
adversarial_mod6_noise_100,adversarial_mod6,density_only,130002,140002,135002.0,851,836,836,0,15,0.01762632197414806,1.0,0.982373678025852,0.991108476585655,0.5957832824910073
adversarial_mod6_noise_100,adversarial_mod6,density_only,135002,145002,140002.0,846,837,837,0,9,0.010638297872340425,1.0,0.9893617021276596,0.9946524064171123,0.5873675804483034
adversarial_mod6_noise_100,adversarial_mod6,density_only,140002,150002,145002.0,839,835,835,0,4,0.004767580452920143,1.0,0.9952324195470799,0.997610513739546,0.5755709519188903
adversarial_mod6_noise_100,adversarial_mod6,density_only,145002,155002,150002.0,850,842,842,0,8,0.009411764705882352,1.0,0.9905882352941177,0.9952718676122931,0.587374694511107
adversarial_mod6_noise_100,adversarial_mod6,density_only,150002,160002,155002.0,835,827,827,0,8,0.009580838323353293,1.0,0.9904191616766467,0.9951865222623345,0.6094649595685321
adversarial_mod6_noise_100,adversarial_mod6,density_only,155002,165002,160002.0,822,819,819,0,3,0.0036496350364963502,1.0,0.9963503649635036,0.9981718464351006,0.5917833986913135
adversarial_mod6_noise_100,adversarial_mod6,density_only,160002,170002,165002.0,813,810,810,0,3,0.0036900369003690036,1.0,0.996309963099631,0.9981515711645101,0.601423791578375
adversarial_mod6_noise_100,adversarial_mod6,density_only,165002,175002,170002.0,822,814,814,0,8,0.009732360097323601,1.0,0.9902676399026764,0.9951100244498777,0.5923559018796427
adversarial_mod6_noise_100,adversarial_mod6,density_only,170002,180002,175002.0,846,840,840,0,6,0.0070921985815602835,1.0,0.9929078014184397,0.9964412811387899,0.5835928559081509
adversarial_mod6_noise_100,adversarial_mod6,density_only,175002,185002,180002.0,829,817,817,0,12,0.014475271411338963,1.0,0.985524728588661,0.9927095990279465,0.6147594253863489
adversarial_mod6_noise_100,adversarial_mod6,density_only,180002,190002,185002.0,827,804,804,0,23,0.02781136638452237,1.0,0.9721886336154776,0.9858982219497241,0.6124185468112935
adversarial_mod6_noise_100,adversarial_mod6,density_only,185002,195002,190002.0,828,816,816,0,12,0.014492753623188406,1.0,0.9855072463768116,0.9927007299270074,0.6064561377298411
adversarial_mod6_noise_100,adversarial_mod6,density_only,190002,200000,195001.0,814,813,813,0,1,0.0012285012285012285,1.0,0.9987714987714987,0.9993853718500306,0.6052663279932834
adversarial_mod6_noise_100,adversarial_mod6,density_only,195002,200000,197501.0,411,410,410,0,1,0.0024330900243309003,1.0,0.9975669099756691,0.9987819732034106,0.5878661170604743
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,2,10002,5002.0,1229,1218,1218,0,11,0.008950366151342554,1.0,0.9910496338486574,0.9955046996322027,0.5418963017517064
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,5002,15002,10002.0,1085,1067,1067,0,18,0.016589861751152075,1.0,0.9834101382488479,0.991635687732342,0.5696601943215301
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,10002,20002,15002.0,1033,1020,1020,0,13,0.012584704743465635,1.0,0.9874152952565344,0.9936678032148076,0.5723217481296162
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,15002,25002,20002.0,1008,1001,1001,0,7,0.006944444444444444,1.0,0.9930555555555556,0.9965156794425087,0.5592716053767971
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,20002,30002,25002.0,983,980,980,0,3,0.003051881993896236,1.0,0.9969481180061037,0.9984717269485481,0.5621378534976382
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,25002,35002,30002.0,970,962,962,0,8,0.008247422680412371,1.0,0.9917525773195877,0.9958592132505176,0.5775059185159669
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,30002,40002,35002.0,958,945,945,0,13,0.013569937369519834,1.0,0.9864300626304802,0.9931686810299527,0.5723718077738822
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,35002,45002,40002.0,943,934,934,0,9,0.009544008483563097,1.0,0.9904559915164369,0.9952051145444859,0.5624252536599178
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,40002,50002,45002.0,930,926,926,0,4,0.004301075268817204,1.0,0.9956989247311828,0.997844827586207,0.575986135280055
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,45002,55002,50002.0,916,913,913,0,3,0.0032751091703056767,1.0,0.9967248908296943,0.9983597594313832,0.5776359949625475
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,50002,60002,55002.0,924,918,918,0,6,0.006493506493506494,1.0,0.9935064935064936,0.9967426710097721,0.5701494025448868
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,55002,65002,60002.0,902,892,892,0,10,0.011086474501108648,1.0,0.9889135254988913,0.9944258639910815,0.5865909572962674
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,60002,70002,65002.0,879,869,869,0,10,0.011376564277588168,1.0,0.9886234357224118,0.994279176201373,0.5940443782702459
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,65002,75002,70002.0,900,894,894,0,6,0.006666666666666667,1.0,0.9933333333333333,0.9966555183946488,0.5693623316867439
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,70002,80002,75002.0,901,898,898,0,3,0.003329633740288568,1.0,0.9966703662597114,0.9983324068927182,0.5727954385831764
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,75002,85002,80002.0,884,875,875,0,9,0.010180995475113122,1.0,0.9898190045248869,0.9948834565093804,0.5909808074397089
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,80002,90002,85002.0,877,864,864,0,13,0.014823261117445839,1.0,0.9851767388825542,0.9925330269959792,0.5987149262945338
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,85002,95002,90002.0,880,865,865,0,15,0.017045454545454544,1.0,0.9829545454545454,0.9914040114613181,0.6038088192125706
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,90002,100002,95002.0,878,866,866,0,12,0.01366742596810934,1.0,0.9863325740318907,0.9931192660550459,0.6016401415013177
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,95002,105002,100002.0,867,864,864,0,3,0.0034602076124567475,1.0,0.9965397923875432,0.9982668977469671,0.5856001837619565
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,100002,110002,105002.0,861,859,859,0,2,0.0023228803716608595,1.0,0.9976771196283392,0.9988372093023256,0.5857799517306498
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,105002,115002,110002.0,848,845,845,0,3,0.003537735849056604,1.0,0.9964622641509434,0.9982279976373302,0.607394996346448
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,110002,120002,115002.0,848,837,837,0,11,0.012971698113207548,1.0,0.9870283018867925,0.9934718100890207,0.6116498760828136
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,115002,125002,120002.0,862,850,850,0,12,0.013921113689095127,1.0,0.9860788863109049,0.9929906542056075,0.593516093814048
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,120002,130002,125002.0,858,855,855,0,3,0.0034965034965034965,1.0,0.9965034965034965,0.9982486865148862,0.5766510073950941
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,125002,135002,130002.0,842,834,834,0,8,0.009501187648456057,1.0,0.9904988123515439,0.9952267303102625,0.5917023620413293
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,130002,140002,135002.0,851,836,836,0,15,0.01762632197414806,1.0,0.982373678025852,0.991108476585655,0.5873453212862201
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,135002,145002,140002.0,846,837,837,0,9,0.010638297872340425,1.0,0.9893617021276596,0.9946524064171123,0.582144334872247
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,140002,150002,145002.0,839,836,836,0,3,0.003575685339690107,1.0,0.9964243146603099,0.9982089552238805,0.5725112722696937
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,145002,155002,150002.0,850,844,844,0,6,0.007058823529411765,1.0,0.9929411764705882,0.9964580873671782,0.5804071873432392
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,150002,160002,155002.0,835,826,826,0,9,0.010778443113772455,1.0,0.9892215568862276,0.9945815773630344,0.6085645906308487
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,155002,165002,160002.0,822,817,817,0,5,0.006082725060827251,1.0,0.9939172749391727,0.9969493593654667,0.5944645885478872
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,160002,170002,165002.0,813,809,809,0,4,0.004920049200492005,1.0,0.995079950799508,0.9975339087546239,0.6013491415730536
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,165002,175002,170002.0,822,814,814,0,8,0.009732360097323601,1.0,0.9902676399026764,0.9951100244498777,0.5880856814606458
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,170002,180002,175002.0,846,840,840,0,6,0.0070921985815602835,1.0,0.9929078014184397,0.9964412811387899,0.5792634889189759
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,175002,185002,180002.0,829,810,810,0,19,0.022919179734620022,1.0,0.97708082026538,0.9884075655887736,0.6138319683920891
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,180002,190002,185002.0,827,805,805,0,22,0.026602176541717048,1.0,0.973397823458283,0.9865196078431373,0.600157413334262
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,185002,195002,190002.0,828,823,823,0,5,0.006038647342995169,1.0,0.9939613526570048,0.9969715324046032,0.5953784858666962
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,190002,200000,195001.0,814,813,813,0,1,0.0012285012285012285,1.0,0.9987714987714987,0.9993853718500306,0.6060319445513469
adversarial_mod6_noise_100,adversarial_mod6,local_gap_fixed,195002,200000,197501.0,411,410,410,0,1,0.0024330900243309003,1.0,0.9975669099756691,0.9987819732034106,0.5893861186378524
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,2,10002,5002.0,1229,1220,1220,0,9,0.007323026851098454,1.0,0.9926769731489016,0.9963250306247448,0.5463095694135814
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,5002,15002,10002.0,1085,1068,1068,0,17,0.01566820276497696,1.0,0.9843317972350231,0.9921040408732003,0.5766416036763841
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,10002,20002,15002.0,1033,1021,1021,0,12,0.011616650532429816,1.0,0.9883833494675702,0.9941577409931841,0.5795713219800397
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,15002,25002,20002.0,1008,1000,1000,0,8,0.007936507936507936,1.0,0.9920634920634921,0.9960159362549801,0.5680419238528641
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,20002,30002,25002.0,983,979,979,0,4,0.004069175991861648,1.0,0.9959308240081384,0.9979612640163099,0.5665885622729184
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,25002,35002,30002.0,970,964,964,0,6,0.006185567010309278,1.0,0.9938144329896907,0.9968976215098242,0.5804579927570187
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,30002,40002,35002.0,958,942,942,0,16,0.016701461377870562,1.0,0.9832985386221295,0.991578947368421,0.5815313902847404
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,35002,45002,40002.0,943,931,931,0,12,0.012725344644750796,1.0,0.9872746553552492,0.9935965848452508,0.5713969368673559
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,40002,50002,45002.0,930,927,927,0,3,0.0032258064516129032,1.0,0.9967741935483871,0.9983844911147012,0.5781003330472265
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,45002,55002,50002.0,916,915,915,0,1,0.001091703056768559,1.0,0.9989082969432315,0.9994538503549972,0.5779168057180072
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,50002,60002,55002.0,924,918,918,0,6,0.006493506493506494,1.0,0.9935064935064936,0.9967426710097721,0.5753284249767979
adversarial_mod6_noise_100,adversarial_mod6,adaptive_window,55002,65002,60002.0,902,890,890,0,12,0.013303769401330377,1.0,0.9866962305986696,0.9933035714285714,0.5924281243518609
