candidate,bin_left,bin_right,score,scenario,kind,stage
140611,137500,143750,0.8815157688619832,mixed_keep_75_noise_25,mixed,density_reconstruction
71941,68751,75001,0.8814437674438415,mixed_keep_75_noise_25,mixed,density_reconstruction
190339,187500,193750,0.8810908376756684,mixed_keep_75_noise_25,mixed,density_reconstruction
33871,31251,37501,0.8810850054797223,mixed_keep_75_noise_25,mixed,density_reconstruction
172517,168750,175000,0.8810215797508177,mixed_keep_75_noise_25,mixed,density_reconstruction
102397,100001,106250,0.8809841402901611,mixed_keep_75_noise_25,mixed,density_reconstruction
90997,87501,93751,0.8808296319185436,mixed_keep_75_noise_25,mixed,density_reconstruction
102769,100001,106250,0.8808103717298348,mixed_keep_75_noise_25,mixed,density_reconstruction
102161,100001,106250,0.8800867857066593,mixed_keep_75_noise_25,mixed,density_reconstruction
133349,131250,137500,0.880064112749441,mixed_keep_75_noise_25,mixed,density_reconstruction
15527,12501,18751,0.8800612318369073,mixed_keep_75_noise_25,mixed,density_reconstruction
121531,118750,125000,0.8800373070564438,mixed_keep_75_noise_25,mixed,density_reconstruction
128159,125000,131250,0.8800093834072333,mixed_keep_75_noise_25,mixed,density_reconstruction
34519,31251,37501,0.8799587485927879,mixed_keep_75_noise_25,mixed,density_reconstruction
190921,187500,193750,0.8799346677276666,mixed_keep_75_noise_25,mixed,density_reconstruction
28289,25001,31251,0.8799165394641812,mixed_keep_75_noise_25,mixed,density_reconstruction
103177,100001,106250,0.8798184103628754,mixed_keep_75_noise_25,mixed,density_reconstruction
65713,62501,68751,0.8798064234502674,mixed_keep_75_noise_25,mixed,density_reconstruction
84443,81251,87501,0.879795739873978,mixed_keep_75_noise_25,mixed,density_reconstruction
84307,81251,87501,0.8795831454746149,mixed_keep_75_noise_25,mixed,density_reconstruction
134339,131250,137500,0.8794110932992407,mixed_keep_75_noise_25,mixed,density_reconstruction
190639,187500,193750,0.879212843130448,mixed_keep_75_noise_25,mixed,density_reconstruction
52313,50001,56251,0.8791866794328669,mixed_keep_75_noise_25,mixed,density_reconstruction
178169,175000,181250,0.8790833591499574,mixed_keep_75_noise_25,mixed,density_reconstruction
160453,156250,162500,0.8789075823644658,mixed_keep_75_noise_25,mixed,density_reconstruction
147937,143750,150000,0.8786599498467669,mixed_keep_75_noise_25,mixed,density_reconstruction
2153,2,6251,0.8784977415050755,mixed_keep_75_noise_25,mixed,density_reconstruction
153457,150000,156250,0.8784820801626535,mixed_keep_75_noise_25,mixed,density_reconstruction
89849,87501,93751,0.8781872566656189,mixed_keep_75_noise_25,mixed,density_reconstruction
196901,193750,200000,0.8776311473221295,mixed_keep_75_noise_25,mixed,density_reconstruction
185441,181250,187500,0.8773972871070946,mixed_keep_75_noise_25,mixed,density_reconstruction
184309,181250,187500,0.8773884058564937,mixed_keep_75_noise_25,mixed,density_reconstruction
96959,93751,100001,0.8768135388470853,mixed_keep_75_noise_25,mixed,density_reconstruction
46073,43751,50001,0.876798888858801,mixed_keep_75_noise_25,mixed,density_reconstruction
184703,181250,187500,0.8767342164908488,mixed_keep_75_noise_25,mixed,density_reconstruction
197933,193750,200000,0.8767286208308984,mixed_keep_75_noise_25,mixed,density_reconstruction
3083,2,6251,0.876707085217244,mixed_keep_75_noise_25,mixed,density_reconstruction
34549,31251,37501,0.8765872140948872,mixed_keep_75_noise_25,mixed,density_reconstruction
103043,100001,106250,0.8763541542045753,mixed_keep_75_noise_25,mixed,density_reconstruction
196837,193750,200000,0.8762908908648125,mixed_keep_75_noise_25,mixed,density_reconstruction
46471,43751,50001,0.8762776288530315,mixed_keep_75_noise_25,mixed,density_reconstruction
28703,25001,31251,0.8759790996205014,mixed_keep_75_noise_25,mixed,density_reconstruction
153067,150000,156250,0.8759311633199547,mixed_keep_75_noise_25,mixed,density_reconstruction
22973,18751,25001,0.875882163609805,mixed_keep_75_noise_25,mixed,density_reconstruction
159431,156250,162500,0.8758455014372635,mixed_keep_75_noise_25,mixed,density_reconstruction
3607,2,6251,0.8757723967603566,mixed_keep_75_noise_25,mixed,density_reconstruction
91423,87501,93751,0.875592205820048,mixed_keep_75_noise_25,mixed,density_reconstruction
189547,187500,193750,0.8755267003288855,mixed_keep_75_noise_25,mixed,density_reconstruction
96973,93751,100001,0.8752434117263235,mixed_keep_75_noise_25,mixed,density_reconstruction
128047,125000,131250,0.8750862344567906,mixed_keep_75_noise_25,mixed,density_reconstruction
8527,6251,12501,0.8750483887788686,mixed_keep_75_noise_25,mixed,density_reconstruction
21647,18751,25001,0.874956580389101,mixed_keep_75_noise_25,mixed,density_reconstruction
90053,87501,93751,0.87485229834468,mixed_keep_75_noise_25,mixed,density_reconstruction
140551,137500,143750,0.8748003079080268,mixed_keep_75_noise_25,mixed,density_reconstruction
152407,150000,156250,0.8746950100107435,mixed_keep_75_noise_25,mixed,density_reconstruction
135043,131250,137500,0.8744886590890675,mixed_keep_75_noise_25,mixed,density_reconstruction
146801,143750,150000,0.8744613680012217,mixed_keep_75_noise_25,mixed,density_reconstruction
52973,50001,56251,0.8744580053218673,mixed_keep_75_noise_25,mixed,density_reconstruction
66541,62501,68751,0.8743053384138021,mixed_keep_75_noise_25,mixed,density_reconstruction
41593,37501,43751,0.8742903389218188,mixed_keep_75_noise_25,mixed,density_reconstruction
96769,93751,100001,0.8741419188304521,mixed_keep_75_noise_25,mixed,density_reconstruction
2557,2,6251,0.8732980883726061,mixed_keep_75_noise_25,mixed,density_reconstruction
40813,37501,43751,0.8732614034504883,mixed_keep_75_noise_25,mixed,density_reconstruction
47051,43751,50001,0.8731623471867879,mixed_keep_75_noise_25,mixed,density_reconstruction
133283,131250,137500,0.872660639440214,mixed_keep_75_noise_25,mixed,density_reconstruction
141731,137500,143750,0.8726487014352065,mixed_keep_75_noise_25,mixed,density_reconstruction
115733,112500,118750,0.8725423014714853,mixed_keep_75_noise_25,mixed,density_reconstruction
159287,156250,162500,0.8722664679587775,mixed_keep_75_noise_25,mixed,density_reconstruction
3637,2,6251,0.8722430383233666,mixed_keep_75_noise_25,mixed,density_reconstruction
139871,137500,143750,0.872217353368319,mixed_keep_75_noise_25,mixed,density_reconstruction
3041,2,6251,0.8721560528617388,mixed_keep_75_noise_25,mixed,density_reconstruction
140527,137500,143750,0.87211438992275,mixed_keep_75_noise_25,mixed,density_reconstruction
52951,50001,56251,0.8719980493559247,mixed_keep_75_noise_25,mixed,density_reconstruction
2543,2,6251,0.8718552952440961,mixed_keep_75_noise_25,mixed,density_reconstruction
134269,131250,137500,0.8715756907904764,mixed_keep_75_noise_25,mixed,density_reconstruction
40423,37501,43751,0.8715714375969321,mixed_keep_75_noise_25,mixed,density_reconstruction
8521,6251,12501,0.8713691128777401,mixed_keep_75_noise_25,mixed,density_reconstruction
139921,137500,143750,0.8713458168245175,mixed_keep_75_noise_25,mixed,density_reconstruction
15319,12501,18751,0.8713102831845075,mixed_keep_75_noise_25,mixed,density_reconstruction
78989,75001,81251,0.87122324474095,mixed_keep_75_noise_25,mixed,density_reconstruction
3217,2,6251,0.8709655798073963,mixed_keep_75_noise_25,mixed,density_reconstruction
172607,168750,175000,0.8709307290256578,mixed_keep_75_noise_25,mixed,density_reconstruction
23017,18751,25001,0.8708961781074421,mixed_keep_75_noise_25,mixed,density_reconstruction
58451,56251,62501,0.8708760714690295,mixed_keep_75_noise_25,mixed,density_reconstruction
183247,181250,187500,0.8707425205786398,mixed_keep_75_noise_25,mixed,density_reconstruction
146983,143750,150000,0.8706438798673674,mixed_keep_75_noise_25,mixed,density_reconstruction
116707,112500,118750,0.8703838405715641,mixed_keep_75_noise_25,mixed,density_reconstruction
184279,181250,187500,0.8702803174967443,mixed_keep_75_noise_25,mixed,density_reconstruction
3023,2,6251,0.8702064026475348,mixed_keep_75_noise_25,mixed,density_reconstruction
84223,81251,87501,0.8701864910858005,mixed_keep_75_noise_25,mixed,density_reconstruction
64679,62501,68751,0.8699546671493577,mixed_keep_75_noise_25,mixed,density_reconstruction
58453,56251,62501,0.8699005587994934,mixed_keep_75_noise_25,mixed,density_reconstruction
103141,100001,106250,0.8697508628620823,mixed_keep_75_noise_25,mixed,density_reconstruction
71647,68751,75001,0.869272413222084,mixed_keep_75_noise_25,mixed,density_reconstruction
115763,112500,118750,0.8691815616190588,mixed_keep_75_noise_25,mixed,density_reconstruction
3779,2,6251,0.8691140677988235,mixed_keep_75_noise_25,mixed,density_reconstruction
160541,156250,162500,0.8690646980246601,mixed_keep_75_noise_25,mixed,density_reconstruction
159787,156250,162500,0.8690343483198357,mixed_keep_75_noise_25,mixed,density_reconstruction
78721,75001,81251,0.8689185352243468,mixed_keep_75_noise_25,mixed,density_reconstruction
85247,81251,87501,0.8687367013313047,mixed_keep_75_noise_25,mixed,density_reconstruction
146749,143750,150000,0.8686415958168161,mixed_keep_75_noise_25,mixed,density_reconstruction
159791,156250,162500,0.8685875663146092,mixed_keep_75_noise_25,mixed,density_reconstruction
165211,162500,168750,0.8684125756222926,mixed_keep_75_noise_25,mixed,density_reconstruction
127321,125000,131250,0.868354530939689,mixed_keep_75_noise_25,mixed,density_reconstruction
71693,68751,75001,0.8682580899738179,mixed_keep_75_noise_25,mixed,density_reconstruction
35437,31251,37501,0.8678562165979634,mixed_keep_75_noise_25,mixed,density_reconstruction
39779,37501,43751,0.8677698336327898,mixed_keep_75_noise_25,mixed,density_reconstruction
147661,143750,150000,0.8676466578446804,mixed_keep_75_noise_25,mixed,density_reconstruction
97943,93751,100001,0.8675260976885912,mixed_keep_75_noise_25,mixed,density_reconstruction
28403,25001,31251,0.8671024809354365,mixed_keep_75_noise_25,mixed,density_reconstruction
58417,56251,62501,0.8670818685843036,mixed_keep_75_noise_25,mixed,density_reconstruction
66161,62501,68751,0.8669805145950632,mixed_keep_75_noise_25,mixed,density_reconstruction
41491,37501,43751,0.8669323971170565,mixed_keep_75_noise_25,mixed,density_reconstruction
134471,131250,137500,0.8668472909197779,mixed_keep_75_noise_25,mixed,density_reconstruction
158591,156250,162500,0.866596327263101,mixed_keep_75_noise_25,mixed,density_reconstruction
116461,112500,118750,0.8664577421716797,mixed_keep_75_noise_25,mixed,density_reconstruction
147319,143750,150000,0.8664354765029099,mixed_keep_75_noise_25,mixed,density_reconstruction
21563,18751,25001,0.8662963158256959,mixed_keep_75_noise_25,mixed,density_reconstruction
158597,156250,162500,0.8661691751096168,mixed_keep_75_noise_25,mixed,density_reconstruction
14843,12501,18751,0.8661315706372754,mixed_keep_75_noise_25,mixed,density_reconstruction
178897,175000,181250,0.8658310332911695,mixed_keep_75_noise_25,mixed,density_reconstruction
65867,62501,68751,0.8658259133567607,mixed_keep_75_noise_25,mixed,density_reconstruction
183203,181250,187500,0.8658220294457407,mixed_keep_75_noise_25,mixed,density_reconstruction
41669,37501,43751,0.8657323873181366,mixed_keep_75_noise_25,mixed,density_reconstruction
128591,125000,131250,0.8656553349442584,mixed_keep_75_noise_25,mixed,density_reconstruction
97961,93751,100001,0.865515786252999,mixed_keep_75_noise_25,mixed,density_reconstruction
70867,68751,75001,0.865469544239798,mixed_keep_75_noise_25,mixed,density_reconstruction
159521,156250,162500,0.8651522759385828,mixed_keep_75_noise_25,mixed,density_reconstruction
184517,181250,187500,0.8651175991588774,mixed_keep_75_noise_25,mixed,density_reconstruction
9319,6251,12501,0.8645748215851989,mixed_keep_75_noise_25,mixed,density_reconstruction
66629,62501,68751,0.8644839163277875,mixed_keep_75_noise_25,mixed,density_reconstruction
78121,75001,81251,0.8644565634217208,mixed_keep_75_noise_25,mixed,density_reconstruction
47129,43751,50001,0.8644080994241595,mixed_keep_75_noise_25,mixed,density_reconstruction
109451,106250,112500,0.8643503603883829,mixed_keep_75_noise_25,mixed,density_reconstruction
60353,56251,62501,0.8643252202321383,mixed_keep_75_noise_25,mixed,density_reconstruction
2969,2,6251,0.8641788357744552,mixed_keep_75_noise_25,mixed,density_reconstruction
133963,131250,137500,0.8641401809581998,mixed_keep_75_noise_25,mixed,density_reconstruction
171719,168750,175000,0.8640829162789868,mixed_keep_75_noise_25,mixed,density_reconstruction
78341,75001,81251,0.8638783585268163,mixed_keep_75_noise_25,mixed,density_reconstruction
10259,6251,12501,0.863529542101042,mixed_keep_75_noise_25,mixed,density_reconstruction
47137,43751,50001,0.8635121551910773,mixed_keep_75_noise_25,mixed,density_reconstruction
133201,131250,137500,0.8634614648064235,mixed_keep_75_noise_25,mixed,density_reconstruction
120721,118750,125000,0.8631879332145338,mixed_keep_75_noise_25,mixed,density_reconstruction
16001,12501,18751,0.8631224507891844,mixed_keep_75_noise_25,mixed,density_reconstruction
160183,156250,162500,0.8630552584049075,mixed_keep_75_noise_25,mixed,density_reconstruction
165457,162500,168750,0.8630160299905506,mixed_keep_75_noise_25,mixed,density_reconstruction
134507,131250,137500,0.8628215746046197,mixed_keep_75_noise_25,mixed,density_reconstruction
14813,12501,18751,0.8628168379935546,mixed_keep_75_noise_25,mixed,density_reconstruction
171707,168750,175000,0.8627399574125796,mixed_keep_75_noise_25,mixed,density_reconstruction
8923,6251,12501,0.8627103868333629,mixed_keep_75_noise_25,mixed,density_reconstruction
34673,31251,37501,0.8626616337745826,mixed_keep_75_noise_25,mixed,density_reconstruction
90841,87501,93751,0.8625863469706446,mixed_keep_75_noise_25,mixed,density_reconstruction
152947,150000,156250,0.8624960603974103,mixed_keep_75_noise_25,mixed,density_reconstruction
15667,12501,18751,0.8623897677062792,mixed_keep_75_noise_25,mixed,density_reconstruction
77069,75001,81251,0.8623328451769604,mixed_keep_75_noise_25,mixed,density_reconstruction
127997,125000,131250,0.8621313705079312,mixed_keep_75_noise_25,mixed,density_reconstruction
96661,93751,100001,0.8620555923379782,mixed_keep_75_noise_25,mixed,density_reconstruction
178931,175000,181250,0.8620214744254775,mixed_keep_75_noise_25,mixed,density_reconstruction
77893,75001,81251,0.8619143414584384,mixed_keep_75_noise_25,mixed,density_reconstruction
59119,56251,62501,0.861757914418667,mixed_keep_75_noise_25,mixed,density_reconstruction
15233,12501,18751,0.8617523905124365,mixed_keep_75_noise_25,mixed,density_reconstruction
127261,125000,131250,0.8616444901987333,mixed_keep_75_noise_25,mixed,density_reconstruction
189421,187500,193750,0.8614282826682004,mixed_keep_75_noise_25,mixed,density_reconstruction
128629,125000,131250,0.861397741304655,mixed_keep_75_noise_25,mixed,density_reconstruction
184553,181250,187500,0.8610848257659004,mixed_keep_75_noise_25,mixed,density_reconstruction
60383,56251,62501,0.8609542961800993,mixed_keep_75_noise_25,mixed,density_reconstruction
46237,43751,50001,0.8608547256687128,mixed_keep_75_noise_25,mixed,density_reconstruction
197339,193750,200000,0.8607384140354403,mixed_keep_75_noise_25,mixed,density_reconstruction
134171,131250,137500,0.8606058837722963,mixed_keep_75_noise_25,mixed,density_reconstruction
15683,12501,18751,0.8605924466596532,mixed_keep_75_noise_25,mixed,density_reconstruction
84137,81251,87501,0.8605620745600085,mixed_keep_75_noise_25,mixed,density_reconstruction
14969,12501,18751,0.8604728011163357,mixed_keep_75_noise_25,mixed,density_reconstruction
2939,2,6251,0.8604711012844553,mixed_keep_75_noise_25,mixed,density_reconstruction
147047,143750,150000,0.8603815137640544,mixed_keep_75_noise_25,mixed,density_reconstruction
122011,118750,125000,0.8601347552930821,mixed_keep_75_noise_25,mixed,density_reconstruction
41719,37501,43751,0.8601030497884055,mixed_keep_75_noise_25,mixed,density_reconstruction
70891,68751,75001,0.8598707169414633,mixed_keep_75_noise_25,mixed,density_reconstruction
14489,12501,18751,0.8598243086756311,mixed_keep_75_noise_25,mixed,density_reconstruction
72859,68751,75001,0.8595020637295078,mixed_keep_75_noise_25,mixed,density_reconstruction
8893,6251,12501,0.8594030853193563,mixed_keep_75_noise_25,mixed,density_reconstruction
83417,81251,87501,0.8593302415452886,mixed_keep_75_noise_25,mixed,density_reconstruction
176887,175000,181250,0.8592851260305372,mixed_keep_75_noise_25,mixed,density_reconstruction
3319,2,6251,0.8591937801451842,mixed_keep_75_noise_25,mixed,density_reconstruction
90379,87501,93751,0.8590461479999357,mixed_keep_75_noise_25,mixed,density_reconstruction
90059,87501,93751,0.8590190651410087,mixed_keep_75_noise_25,mixed,density_reconstruction
