transition,anchor_residue,next_residue,z_center,empirical_pdf,exp_pdf,delta
1->1,1,1,3.4714285714285715,0.0,0.03115935872223703,-0.03115935872223703
1->1,1,1,3.557142857142857,0.02239283429302622,0.0285998180213932,-0.006206983728366977
1->1,1,1,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
1->1,1,1,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
1->1,1,1,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
1->1,1,1,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
1->1,1,1,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
1->1,1,1,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
1->1,1,1,4.157142857142857,0.0671785028790783,0.01569591292031223,0.05148258995876607
1->1,1,1,4.242857142857143,0.134357005758158,0.014406594731367297,0.11995041102679072
1->1,1,1,4.328571428571429,0.1343570057581566,0.013223185730424613,0.12113382002773199
1->1,1,1,4.414285714285715,0.067178502879079,0.012136986159581541,0.05504151671949746
1->1,1,1,4.5,0.134357005758158,0.011140010890034115,0.1232169948681239
1->1,1,1,4.585714285714285,0.04478566858605221,0.010224930719897714,0.03456073786615449
1->1,1,1,4.671428571428572,0.04478566858605267,0.009385018494033781,0.03540065009201889
1->1,1,1,4.757142857142857,0.022392834293026336,0.008614099649785918,0.013778734643240418
1->1,1,1,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
1->1,1,1,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
1->1,1,1,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
1->1,1,1,5.1,0.0,0.006113767602664896,-0.006113767602664896
1->1,1,1,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
1->1,1,1,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
1->1,1,1,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
1->1,1,1,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
1->1,1,1,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
1->1,1,1,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
1->1,1,1,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
1->1,1,1,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
1->1,1,1,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
1->1,1,1,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
1->7,1,7,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
1->7,1,7,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
1->7,1,7,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
1->7,1,7,0.3,0.0,0.7428864540123261,-0.7428864540123261
1->7,1,7,0.38571428571428573,3.7467775199793736,0.6818631148576237,3.06491440512175
1->7,1,7,0.4714285714285714,6.155903583397786,0.6258524501183417,5.530051133279445
1->7,1,7,0.5571428571428572,0.7443928847641139,0.574442700865141,0.16995018389897287
1->7,1,7,0.6428571428571428,0.16692446506831643,0.5272559315136365,-0.36033146644532005
1->7,1,7,0.7285714285714286,0.05864913637535443,0.48394525145437756,-0.4252961150790231
1->7,1,7,0.8142857142857143,0.024813096158803796,0.4441922649080403,-0.41937916874923653
1->7,1,7,0.9,0.006767208043310136,0.40770473025859444,-0.4009375222152843
1->7,1,7,0.9857142857142857,0.0045114720288734235,0.3742144116571816,-0.3697029396283082
1->7,1,7,1.0714285714285714,0.004511472028873412,0.34347510710290213,-0.3389636350740287
1->7,1,7,1.157142857142857,0.0022557360144367117,0.3152608385040695,-0.31300510248963276
1->7,1,7,1.2428571428571429,0.0,0.28936419041427874,-0.28936419041427874
1->7,1,7,1.3285714285714287,0.0,0.2655947852306119,-0.2655947852306119
1->7,1,7,1.4142857142857141,0.0,0.24377788364449285,-0.24377788364449285
1->7,1,7,1.5,0.002255736014436706,0.22375310005649293,-0.22149736404205622
1->7,1,7,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
1->7,1,7,1.6714285714285715,0.0,0.18850313548671466,-0.18850313548671466
1->7,1,7,1.7571428571428571,0.0022557360144367117,0.17301881657579302,-0.1707630805613563
1->7,1,7,1.842857142857143,0.0,0.1588064347682837,-0.1588064347682837
1->7,1,7,1.9285714285714286,0.0,0.14576150862045373,-0.14576150862045373
1->7,1,7,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
1->7,1,7,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
1->7,1,7,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
1->7,1,7,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
1->7,1,7,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
1->7,1,7,2.442857142857143,0.03383604021655059,0.08715481928744107,-0.05331877907089048
1->7,1,7,2.5285714285714285,0.27745552977571486,0.07999561202552476,0.19745991775019012
1->7,1,7,2.6142857142857143,0.16466872905388036,0.07342448754592751,0.09124424150795285
1->7,1,7,2.7,0.10150812064965176,0.06739313863442749,0.03411498201522427
1->7,1,7,2.7857142857142856,0.04737045630317082,0.061857226203427235,-0.014486769900256415
1->7,1,7,2.8714285714285714,0.031580304202114044,0.05677605333590008,-0.025195749133786034
1->7,1,7,2.9571428571428573,0.02481309615880376,0.052112266104527814,-0.027299169945724053
1->7,1,7,3.0428571428571427,0.01127868007218353,0.04783157896661976,-0.036552898894436234
1->7,1,7,3.1285714285714286,0.0067672080433101535,0.043902522716071216,-0.037135314672761065
1->7,1,7,3.2142857142857144,0.004511472028873412,0.040296213139445945,-0.03578474111057253
1->7,1,7,3.3,0.004511472028873412,0.0369861386754717,-0.03247466664659829
1->7,1,7,3.385714285714286,0.002255736014436706,0.03394796551694117,-0.031692229502504464
1->7,1,7,3.4714285714285715,0.004511472028873436,0.03115935872223703,-0.02664788669336359
1->7,1,7,3.557142857142857,0.0,0.0285998180213932,-0.0285998180213932
1->7,1,7,3.6428571428571432,0.0,0.026250527109631196,-0.026250527109631196
1->7,1,7,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
1->7,1,7,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
1->7,1,7,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
1->7,1,7,3.9857142857142858,0.0,0.01863103849741608,-0.01863103849741608
1->7,1,7,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
1->7,1,7,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
1->7,1,7,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
1->7,1,7,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
1->7,1,7,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
1->7,1,7,4.5,0.0,0.011140010890034115,-0.011140010890034115
1->7,1,7,4.585714285714285,0.006767208043310082,0.010224930719897714,-0.003457722676587632
1->7,1,7,4.671428571428572,0.004511472028873436,0.009385018494033781,-0.0048735464651603454
1->7,1,7,4.757142857142857,0.0067672080433101535,0.008614099649785918,-0.0018468916064757644
1->7,1,7,4.842857142857143,0.006767208043310082,0.007906506825065263,-0.001139298781755181
1->7,1,7,4.928571428571429,0.002255736014436718,0.007257038195089519,-0.005001302180652801
1->7,1,7,5.014285714285714,0.002255736014436718,0.0066609192314905025,-0.004405183217053785
1->7,1,7,5.1,0.0,0.006113767602664896,-0.006113767602664896
1->7,1,7,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
1->7,1,7,5.271428571428571,0.002255736014436718,0.005150607354483377,-0.0028948713400466595
1->7,1,7,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
1->7,1,7,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
1->7,1,7,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
1->7,1,7,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
1->7,1,7,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
1->7,1,7,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
1->7,1,7,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
1->7,1,7,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
1->11,1,11,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
1->11,1,11,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
1->11,1,11,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
1->11,1,11,0.3,0.0,0.7428864540123261,-0.7428864540123261
1->11,1,11,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
1->11,1,11,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
1->11,1,11,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
1->11,1,11,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
1->11,1,11,0.7285714285714286,8.080312185297078,0.48394525145437756,7.596366933842701
1->11,1,11,0.8142857142857143,1.9326955354145685,0.4441922649080403,1.4885032705065282
1->11,1,11,0.9,0.5463242698892252,0.40770473025859444,0.13861953963063078
1->11,1,11,0.9857142857142857,0.17035918093319924,0.3742144116571816,-0.20385523072398237
1->11,1,11,1.0714285714285714,0.07930513595166151,0.34347510710290213,-0.26416997115124063
1->11,1,11,1.157142857142857,0.04405840886203429,0.3152608385040695,-0.2712024296420352
1->11,1,11,1.2428571428571429,0.014686136287344725,0.28936419041427874,-0.274678054126934
1->11,1,11,1.3285714285714287,0.005874454514937906,0.2655947852306119,-0.259720330715674
1->11,1,11,1.4142857142857141,0.008811681772406859,0.24377788364449285,-0.234966201872086
1->11,1,11,1.5,0.005874454514937891,0.22375310005649293,-0.21787864554155503
1->11,1,11,1.5857142857142859,0.002937227257468953,0.2053732235115413,-0.20243599625407235
1->11,1,11,1.6714285714285715,0.0029372272574689456,0.18850313548671466,-0.1855659082292457
1->11,1,11,1.7571428571428571,0.0,0.17301881657579302,-0.17301881657579302
1->11,1,11,1.842857142857143,0.002937227257468953,0.1588064347682837,-0.15586920751081476
1->11,1,11,1.9285714285714286,0.0029372272574689456,0.14576150862045373,-0.14282428136298478
1->11,1,11,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
1->11,1,11,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
1->11,1,11,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
1->11,1,11,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
1->11,1,11,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
1->11,1,11,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
1->11,1,11,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
1->11,1,11,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
1->11,1,11,2.7,0.0,0.06739313863442749,-0.06739313863442749
1->11,1,11,2.7857142857142856,0.2349781805975156,0.061857226203427235,0.17312095439408837
1->11,1,11,2.8714285714285714,0.1879825444780135,0.05677605333590008,0.1312064911421134
1->11,1,11,2.9571428571428573,0.1028029540114131,0.052112266104527814,0.05069068790688528
1->11,1,11,3.0428571428571427,0.07636790869419258,0.04783157896661976,0.028536329727572814
1->11,1,11,3.1285714285714286,0.029372272574689606,0.043902522716071216,-0.01453025014138161
1->11,1,11,3.2142857142857144,0.01762336354481367,0.040296213139445945,-0.022672849594632276
1->11,1,11,3.3,0.01762336354481367,0.0369861386754717,-0.019362775130658032
1->11,1,11,3.385714285714286,0.020560590802282615,0.03394796551694117,-0.013387374714658552
1->11,1,11,3.4714285714285715,0.002937227257468961,0.03115935872223703,-0.02822213146476807
1->11,1,11,3.557142857142857,0.0029372272574689456,0.0285998180213932,-0.025662590763924253
1->11,1,11,3.6428571428571432,0.005874454514937891,0.026250527109631196,-0.020376072594693304
1->11,1,11,3.7285714285714286,0.0,0.024094215320462204,-0.024094215320462204
1->11,1,11,3.814285714285714,0.0029372272574689456,0.02211503066145294,-0.019177803403983992
1->11,1,11,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
1->11,1,11,3.9857142857142858,0.002937227257468961,0.01863103849741608,-0.01569381123994712
1->11,1,11,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
1->11,1,11,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
1->11,1,11,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
1->11,1,11,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
1->11,1,11,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
1->11,1,11,4.5,0.0,0.011140010890034115,-0.011140010890034115
1->11,1,11,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
1->11,1,11,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
1->11,1,11,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
1->11,1,11,4.842857142857143,0.00881168177240679,0.007906506825065263,0.0009051749473415263
1->11,1,11,4.928571428571429,0.011748909029875843,0.007257038195089519,0.0044918708347863245
1->11,1,11,5.014285714285714,0.017623363544813763,0.0066609192314905025,0.010962444313323261
1->11,1,11,5.1,0.0029372272574689304,0.006113767602664896,-0.003176540345195966
1->11,1,11,5.185714285714286,0.005874454514937922,0.005611560957335133,0.00026289355760278875
1->11,1,11,5.271428571428571,0.002937227257468961,0.005150607354483377,-0.0022133800970144165
1->11,1,11,5.357142857142858,0.0029372272574689304,0.004727518122275987,-0.0017902908648070566
1->11,1,11,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
1->11,1,11,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
1->11,1,11,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
1->11,1,11,5.7,0.002937227257468961,0.0033553068007171737,-0.00041807954324821293
1->11,1,11,5.785714285714286,0.005874454514937922,0.0030796899500364562,0.0027947645649014654
1->11,1,11,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
1->11,1,11,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
1->13,1,13,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
1->13,1,13,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
1->13,1,13,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
1->13,1,13,0.3,0.0,0.7428864540123261,-0.7428864540123261
1->13,1,13,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
1->13,1,13,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
1->13,1,13,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
1->13,1,13,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
1->13,1,13,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
1->13,1,13,0.8142857142857143,4.039951305887558,0.4441922649080403,3.5957590409795177
1->13,1,13,0.9,4.659694555112885,0.40770473025859444,4.251989824854291
1->13,1,13,0.9857142857142857,1.243359893758301,0.3742144116571816,0.8691454821011194
1->13,1,13,1.0714285714285714,0.41057990261177435,0.34347510710290213,0.06710479550887222
1->13,1,13,1.157142857142857,0.21303674192120423,0.3152608385040695,-0.10222409658286527
1->13,1,13,1.2428571428571429,0.07359451084550674,0.28936419041427874,-0.21576967956877202
1->13,1,13,1.3285714285714287,0.061974324922532145,0.2655947852306119,-0.2036204603080798
1->13,1,13,1.4142857142857141,0.011620185922974778,0.24377788364449285,-0.23215769772151806
1->13,1,13,1.5,0.003873395307658249,0.22375310005649293,-0.21987970474883467
1->13,1,13,1.5857142857142859,0.0,0.2053732235115413,-0.2053732235115413
1->13,1,13,1.6714285714285715,0.007746790615316498,0.18850313548671466,-0.18075634487139816
1->13,1,13,1.7571428571428571,0.0,0.17301881657579302,-0.17301881657579302
1->13,1,13,1.842857142857143,0.003873395307658259,0.1588064347682837,-0.15493303946062545
1->13,1,13,1.9285714285714286,0.0,0.14576150862045373,-0.14576150862045373
1->13,1,13,2.0142857142857142,0.0,0.1337881391664733,-0.1337881391664733
1->13,1,13,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
1->13,1,13,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
1->13,1,13,2.2714285714285714,0.003873395307658249,0.10345271419531782,-0.09957931888765957
1->13,1,13,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
1->13,1,13,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
1->13,1,13,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
1->13,1,13,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
1->13,1,13,2.7,0.0,0.06739313863442749,-0.06739313863442749
1->13,1,13,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
1->13,1,13,2.8714285714285714,0.08908809207614019,0.05677605333590008,0.03231203874024011
1->13,1,13,2.9571428571428573,0.29437804338202694,0.052112266104527814,0.24226577727749912
1->13,1,13,3.0428571428571427,0.20528995130588717,0.04783157896661976,0.1574583723392674
1->13,1,13,3.1285714285714286,0.13944223107569767,0.043902522716071216,0.09553970835962645
1->13,1,13,3.2142857142857144,0.050354138999557235,0.040296213139445945,0.01005792586011129
1->13,1,13,3.3,0.030987162461265993,0.0369861386754717,-0.005998976214205708
1->13,1,13,3.385714285714286,0.030987162461265993,0.03394796551694117,-0.0029608030556751742
1->13,1,13,3.4714285714285715,0.030987162461266152,0.03115935872223703,-0.00017219626097087631
1->13,1,13,3.557142857142857,0.019366976538291242,0.0285998180213932,-0.009232841483101956
1->13,1,13,3.6428571428571432,0.007746790615316498,0.026250527109631196,-0.018503736494314697
1->13,1,13,3.7285714285714286,0.007746790615316538,0.024094215320462204,-0.016347424705145667
1->13,1,13,3.814285714285714,0.0,0.02211503066145294,-0.02211503066145294
1->13,1,13,3.9000000000000004,0.0,0.02029842327928616,-0.02029842327928616
1->13,1,13,3.9857142857142858,0.003873395307658269,0.01863103849741608,-0.014757643189757811
1->13,1,13,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
1->13,1,13,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
1->13,1,13,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
1->13,1,13,4.328571428571429,0.0038733953076582287,0.013223185730424613,-0.009349790422766385
1->13,1,13,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
1->13,1,13,4.5,0.0,0.011140010890034115,-0.011140010890034115
1->13,1,13,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
1->13,1,13,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
1->13,1,13,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
1->13,1,13,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
1->13,1,13,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
1->13,1,13,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
1->13,1,13,5.1,0.011620185922974686,0.006113767602664896,0.00550641832030979
1->13,1,13,5.185714285714286,0.003873395307658269,0.005611560957335133,-0.0017381656496768638
1->13,1,13,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
1->13,1,13,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
1->13,1,13,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
1->13,1,13,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
1->13,1,13,5.614285714285714,0.0038733953076582287,0.0036555899813244695,0.00021780532633375923
1->13,1,13,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
1->13,1,13,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
1->13,1,13,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
1->13,1,13,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
1->17,1,17,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
1->17,1,17,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
1->17,1,17,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
1->17,1,17,0.3,0.0,0.7428864540123261,-0.7428864540123261
1->17,1,17,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
1->17,1,17,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
1->17,1,17,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
1->17,1,17,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
1->17,1,17,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
1->17,1,17,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
1->17,1,17,0.9,0.0,0.40770473025859444,-0.40770473025859444
1->17,1,17,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
1->17,1,17,1.0714285714285714,1.367102396514159,0.34347510710290213,1.023627289411257
1->17,1,17,1.157142857142857,6.023965141612208,0.3152608385040695,5.708704303108139
1->17,1,17,1.2428571428571429,2.091503267973853,0.28936419041427874,1.8021390775595745
1->17,1,17,1.3285714285714287,0.718954248366014,0.2655947852306119,0.45335946313540204
1->17,1,17,1.4142857142857141,0.37037037037037074,0.24377788364449285,0.1265924867258779
1->17,1,17,1.5,0.2124183006535945,0.22375310005649293,-0.011334799402898443
1->17,1,17,1.5857142857142859,0.08169934640522886,0.2053732235115413,-0.12367387710631245
1->17,1,17,1.6714285714285715,0.05446623093681909,0.18850313548671466,-0.13403690454989556
1->17,1,17,1.7571428571428571,0.016339869281045773,0.17301881657579302,-0.15667894729474724
1->17,1,17,1.842857142857143,0.016339869281045773,0.1588064347682837,-0.14246656548723793
1->17,1,17,1.9285714285714286,0.01633986928104573,0.14576150862045373,-0.129421639339408
1->17,1,17,2.0142857142857142,0.0054466230936819375,0.1337881391664733,-0.12834151607279137
1->17,1,17,2.0999999999999996,0.01633986928104573,0.12279830492311432,-0.10645843564206858
1->17,1,17,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
1->17,1,17,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
1->17,1,17,2.357142857142857,0.0,0.09495473980001322,-0.09495473980001322
1->17,1,17,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
1->17,1,17,2.5285714285714285,0.0,0.07999561202552476,-0.07999561202552476
1->17,1,17,2.6142857142857143,0.0,0.07342448754592751,-0.07342448754592751
1->17,1,17,2.7,0.0,0.06739313863442749,-0.06739313863442749
1->17,1,17,2.7857142857142856,0.0,0.061857226203427235,-0.061857226203427235
1->17,1,17,2.8714285714285714,0.0,0.05677605333590008,-0.05677605333590008
1->17,1,17,2.9571428571428573,0.0,0.052112266104527814,-0.052112266104527814
1->17,1,17,3.0428571428571427,0.0,0.04783157896661976,-0.04783157896661976
1->17,1,17,3.1285714285714286,0.0,0.043902522716071216,-0.043902522716071216
1->17,1,17,3.2142857142857144,0.2559912854030498,0.040296213139445945,0.21569507226360382
1->17,1,17,3.3,0.1579520697167754,0.0369861386754717,0.12096593104130368
1->17,1,17,3.385714285714286,0.08714596949891056,0.03394796551694117,0.05319800398196939
1->17,1,17,3.4714285714285715,0.05991285403050132,0.03115935872223703,0.02875349530826429
1->17,1,17,3.557142857142857,0.04901960784313719,0.0285998180213932,0.020419789821743993
1->17,1,17,3.6428571428571432,0.027233115468409546,0.026250527109631196,0.0009825883587783503
1->17,1,17,3.7285714285714286,0.0054466230936819375,0.024094215320462204,-0.018647592226780266
1->17,1,17,3.814285714285714,0.01633986928104573,0.02211503066145294,-0.00577516138040721
1->17,1,17,3.9000000000000004,0.00544662309368191,0.02029842327928616,-0.014851800185604249
1->17,1,17,3.9857142857142858,0.010893246187363875,0.01863103849741608,-0.007737792310052205
1->17,1,17,4.071428571428571,0.0,0.017100618639991582,-0.017100618639991582
1->17,1,17,4.157142857142857,0.0,0.01569591292031223,-0.01569591292031223
1->17,1,17,4.242857142857143,0.0,0.014406594731367297,-0.014406594731367297
1->17,1,17,4.328571428571429,0.0,0.013223185730424613,-0.013223185730424613
1->17,1,17,4.414285714285715,0.0,0.012136986159581541,-0.012136986159581541
1->17,1,17,4.5,0.0,0.011140010890034115,-0.011140010890034115
1->17,1,17,4.585714285714285,0.0,0.010224930719897714,-0.010224930719897714
1->17,1,17,4.671428571428572,0.0,0.009385018494033781,-0.009385018494033781
1->17,1,17,4.757142857142857,0.0,0.008614099649785918,-0.008614099649785918
1->17,1,17,4.842857142857143,0.0,0.007906506825065263,-0.007906506825065263
1->17,1,17,4.928571428571429,0.0,0.007257038195089519,-0.007257038195089519
1->17,1,17,5.014285714285714,0.0,0.0066609192314905025,-0.0066609192314905025
1->17,1,17,5.1,0.0,0.006113767602664896,-0.006113767602664896
1->17,1,17,5.185714285714286,0.0,0.005611560957335133,-0.005611560957335133
1->17,1,17,5.271428571428571,0.0,0.005150607354483377,-0.005150607354483377
1->17,1,17,5.357142857142858,0.0,0.004727518122275987,-0.004727518122275987
1->17,1,17,5.442857142857143,0.0,0.0043391829464526546,-0.0043391829464526546
1->17,1,17,5.5285714285714285,0.0,0.00398274700504392,-0.00398274700504392
1->17,1,17,5.614285714285714,0.0,0.0036555899813244695,-0.0036555899813244695
1->17,1,17,5.7,0.0,0.0033553068007171737,-0.0033553068007171737
1->17,1,17,5.785714285714286,0.0,0.0030796899500364562,-0.0030796899500364562
1->17,1,17,5.871428571428572,0.0,0.0028267132490919456,-0.0028267132490919456
1->17,1,17,5.957142857142857,0.0,0.0025945169553504453,-0.0025945169553504453
1->19,1,19,0.04285714285714286,0.0,0.9607229454284076,-0.9607229454284076
1->19,1,19,0.12857142857142856,0.0,0.8818057410347337,-0.8818057410347337
1->19,1,19,0.21428571428571427,0.0,0.8093710768769816,-0.8093710768769816
1->19,1,19,0.3,0.0,0.7428864540123261,-0.7428864540123261
1->19,1,19,0.38571428571428573,0.0,0.6818631148576237,-0.6818631148576237
1->19,1,19,0.4714285714285714,0.0,0.6258524501183417,-0.6258524501183417
1->19,1,19,0.5571428571428572,0.0,0.574442700865141,-0.574442700865141
1->19,1,19,0.6428571428571428,0.0,0.5272559315136365,-0.5272559315136365
1->19,1,19,0.7285714285714286,0.0,0.48394525145437756,-0.48394525145437756
1->19,1,19,0.8142857142857143,0.0,0.4441922649080403,-0.4441922649080403
1->19,1,19,0.9,0.0,0.40770473025859444,-0.40770473025859444
1->19,1,19,0.9857142857142857,0.0,0.3742144116571816,-0.3742144116571816
1->19,1,19,1.0714285714285714,0.0,0.34347510710290213,-0.34347510710290213
1->19,1,19,1.157142857142857,0.0,0.3152608385040695,-0.3152608385040695
1->19,1,19,1.2428571428571429,4.179877404354253,0.28936419041427874,3.8905132139399736
1->19,1,19,1.3285714285714287,3.817374762206725,0.2655947852306119,3.551779976976113
1->19,1,19,1.4142857142857141,1.612766856901291,0.24377788364449285,1.3689889732567981
1->19,1,19,1.5,0.6732191925597114,0.22375310005649293,0.44946609250321845
1->19,1,19,1.5857142857142859,0.3699006552525897,0.2053732235115413,0.1645274317410484
1->19,1,19,1.6714285714285715,0.1701543014161908,0.18850313548671466,-0.018348834070523845
1->19,1,19,1.7571428571428571,0.1109701965757769,0.17301881657579302,-0.06204862000001611
1->19,1,19,1.842857142857143,0.06658211794546613,0.1588064347682837,-0.09222431682281758
1->19,1,19,1.9285714285714286,0.01479602621010355,0.14576150862045373,-0.13096548241035016
1->19,1,19,2.0142857142857142,0.03699006552525906,0.1337881391664733,-0.09679807364121425
1->19,1,19,2.0999999999999996,0.0,0.12279830492311432,-0.12279830492311432
1->19,1,19,2.185714285714286,0.0,0.11271121480527316,-0.11271121480527316
1->19,1,19,2.2714285714285714,0.0,0.10345271419531782,-0.10345271419531782
1->19,1,19,2.357142857142857,0.007398013105051813,0.09495473980001322,-0.08755672669496141
1->19,1,19,2.442857142857143,0.0,0.08715481928744107,-0.08715481928744107
